TASKKEY,PAGE_URL,LABEL-1,LABEL-2,LABEL-3,LABEL-4,LABEL-5,LABEL-6,LABEL-7,LABEL-8,LABEL-9,LABEL-10,LABEL-11,LABEL-12,LABEL-13,LABEL-14,LABEL-15,LABEL-16,LABEL-17,LABEL-18,LABEL-19,LABEL-20,LABEL-21,LABEL-22,LABEL-23,LABEL-24,LABEL-25,LABEL-26,LABEL-27,LABEL-28,LABEL-29,LABEL-30,LABEL-31,LABEL-32,LABEL-33,LABEL-34,LABEL-35,LABEL-36,LABEL-37,LABEL-38,LABEL-39
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score5.0,5,5,5Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,"“Supportive, Collaborative place depending on team”",Verified User,"Verified User
                    Current Employee · W***** · Planning Manager - Mar 6, 2023",Pros,"Great compensation and perks, great coworkers (YMMV), opportunity to work on great projects",Cons,"Current morale is low, uncertain future. Leadership has had to make tough decisions recently and it’s causing a lot of turbulence within workforce.",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score5.0,5,5,5Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,3,3Management,View detailed rating,“Good work life balance ”,Verified User,"Verified User
                    Current Employee · a***** · Technical Recruiter - Mar 6, 2023",Pros,Work life balance Flexible hoursGood vacation and benefits Decent career growth,Cons,Management is often disconnected from the boots on the ground. It’s hard to manage up.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score5.0,5,4,4Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,4,4Company Culture,3,3Management,View detailed rating,“Great WLB”,Verified User,"Verified User
                    Current Employee · P***** · 3D Designer - Mar 6, 2023",Pros,WLB is excellentBenefits are greatSome of the internal tools are amazing,Cons,Management is hit or miss. Lots of terrible managers due to the sheer size of Google.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score4.0,4,4,4Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“Nice place to work with overall”,Verified User,"Verified User
                    Current Employee · x***** · Staff Software Engineer - Mar 6, 2023",Pros,Smart coworkers. Interesting projects. Good WLB. Although lots of those things are team dependent.,Cons,Everything moves very slowly. Takes forever to make decisions and commit to it. Slow promo.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score1.0,1,3,3Career Growth,4,4Work - Life Balance,5,5Compensation / Benefits,1,1Company Culture,1,1Management,View detailed rating,“Giant dying a slow death”,Verified User,"Verified User
                    Current Employee · G***** · Engineer - Mar 6, 2023",Pros,"Perks, compensation, talented coworkers, brand name, work life balance, good work in some teams",Cons,"Terrible management, lethargic pace of development. Constant change in directions and reorgs",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score3.0,3,2,2Career Growth,2,2Work - Life Balance,5,5Compensation / Benefits,2,2Company Culture,2,2Management,View detailed rating,"“Great compensation, great engineering culture, good WFH culture. Poor management and work/life balance.”",Verified User,"Verified User
                    Current Employee · H******** · 3D Designer - Mar 5, 2023",Pros,The compensation is excellent. It's daunting to wrap your head around all the internal tools; there's a lot of valuable stuff to learn. You can join lots of nerdy groups to scratch that itch. Our team was told we'd never need to RTO (we'll see if that lasts).,Cons,"Where do I start? It's been years since Google made anything innovative or exciting, or in some way added value to the tech landscape. And that's what it feels like. And we all know how much bad stuff it poops out into the world.It's a firehose of information to grok in your first few years, and everyone thinks this is o.k. It's not.I work too many hours, so I'd say the work-life balance is crappy.",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score4.0,4,2,2Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,4,4Company Culture,3,3Management,View detailed rating,"“Good overall, might be boring.”",Verified User,"Verified User
                    Current Employee · O***** · 3D Designer - Mar 5, 2023",Pros,"Easy to maintain work-life balance. Great perks (health, food, gym, etc.)",Cons,"Difficult to get promoted, especially if you are unlucky and your team gets ""reorged"". A lot of bureaucracy, everything moves slow. Recently suffers from lack of vision IMO.",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score5.0,5,4,4Career Growth,4,4Work - Life Balance,3,3Compensation / Benefits,5,5Company Culture,4,4Management,View detailed rating,“Not enough pay”,Verified User,"Verified User
                    Current Employee · y****** · Software Engineer III - Mar 5, 2023",Pros,Good perks.Good work life balance in some teams.Flexible work locations and hours.Many different areas to expand your skill set.,Cons,Salary is not competitive with other similar companies.Hiring bar is getting lower over time.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score4.0,4,4,4Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,3,3Management,View detailed rating,"“Lot can be improved, encouraging coasters”",Verified User,"Verified User
                    Current Employee · G********* · Senior Software Engineer - Mar 5, 2023",Pros,"Perks, great wlb for coasters, good pay, good on resume",Cons,"Slow promo process, corp bs, encouraging low performance or coasters",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score4.0,4,3,3Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,“Not the Google you think anymore”,Verified User,"Verified User
                    Current Employee · K***** · Software Engineer - Mar 5, 2023",Pros,"WLB, good benefits, I like the rental car benefit that you can get cheap car.",Cons,Company culture getting worse with the lead of Sunchai Pidar,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score1.0,1,2,2Career Growth,2,2Work - Life Balance,1,1Compensation / Benefits,2,2Company Culture,1,1Management,View detailed rating,“Sinking ship”,Verified User,"Verified User
                    Current Employee · d***** · Software Engineer - Mar 4, 2023",Pros,Most peers are friendly and smart. Has many teams so you can choose what you like to work on.,Cons,Management doesn’t know what they are doing. Cloud is toxic af.,MORE,Helpful (2),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score5.0,5,5,5Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,5,5Management,View detailed rating,“Company is working through hurdles but it’s going to come out strong”,Verified User,"Verified User
                    Current Employee · H********* · Software Engineer - Mar 4, 2023",Pros,BenefitsTCTough workWork life balance on most teams,Cons,Leadership really need to give af - you will notice many things that need to be optimized but no change in years,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score5.0,5,4,4Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,5,5Company Culture,4,4Management,View detailed rating,“Talented and very helpful people”,Verified User,"Verified User
                    Current Employee · i***** · Software Engineer II - Mar 4, 2023",Pros,Super talented people Good and supporting Manager Reachable and helpful colleagues,Cons,Low ballLow payWork changes based on the team,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score4.0,4,3,3Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“Great culture for eng”,Verified User,"Verified User
                    Current Employee · m***** · Software Engineer II - Mar 4, 2023",Pros,"Perks, wlb, good people to work with, nice offices and food",Cons,"Slow process, mini work scope, top management seems weak and indecisive",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score3.0,3,3,3Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,1,1Management,View detailed rating,“Broken the trust that was built over decades”,Verified User,"Verified User
                    Current Employee · d******** · Customer Engineer - Mar 4, 2023",Pros,"The compensation packages are competitive and reflective of the value that the company places on its employees, which has helped to create a motivated and dedicated team.In addition to the great compensation, the company also prioritizes work-life balance, which has allowed me to maintain a healthy balance between my work and personal life. This, in turn, has led to a more positive and productive work environment, where I feel supported and valued as an employee.",Cons,"The recent layoffs broke the trust in leadership.I can say that the experience shattered my trust in the leadership of the company. I had been a dedicated and hardworking member of the team for many years, and to be let go in such a sudden and unexpected way left me feeling betrayed and disillusioned.I couldn't help but question the motives of the leadership and wonder if there were other ways to address the financial difficulties the company was facing without resorting to layoffs. The lack of communication and transparency during the process only added to my frustration and disappointment.Even now, as I continue to search for new employment opportunities, I can't help but feel a sense of unease and uncertainty about the future. The layoffs have had a ripple effect on the morale and productivity of those who remain with the company, and it will take time and effort to rebuild trust in the leadership and restore a sense of stability and security.",MORE,Helpful (2),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score5.0,5,5,5Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,5,5Management,View detailed rating,“Great life balance”,Verified User,"Verified User
                    Current Employee · p***** · 3D Designer - Mar 3, 2023",Pros,"Smart people, great environment, decent pay, Perks, meals, smart coworkers, supportive culture",Cons,"Too much bureaucracy, hard for promotions, management complexity & difficulty",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score4.0,4,5,5Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“Overall excellent place to work”,Verified User,"Verified User
                    Current Employee · e******* · Senior Software Back End Engineer - Mar 3, 2023",Pros,"Smart coworkers, good compensation, impressive scale, great WLB, free food",Cons,"Bureaucracy slows a lot of projects down, sometimes justifiably, most of the time not.",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score4.0,4,3,3Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“Great work life balance in addition to all the perks and wellness benefits. ”,Verified User,"Verified User
                    Current Employee · N********* · 3D Designer - Mar 3, 2023",Pros,"1) Great work-life balance and work-time flexibility depend on org-to-org and team-to-team but overall it's very flexible.2) Lots of smart people, learning opportunities, and overall good culture.3) Amazing set of perks, especially cafes and other wellness perks saves time in addition to a few bucks.",Cons,"1) Sometimes it's hard to create an impact, as an individual will be working on a small part of a product.2) As the organization grows at the Google level it becomes hard to find a career growth opportunity with significant impact.3) Pay is decent, I wouldn't count it as significantly above average or top of the market, but overall benefits are worth enough to let go a few thousand off my pay.",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score4.0,4,2,2Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,2,2Company Culture,3,3Management,View detailed rating,“Rest and vest”,Verified User,"Verified User
                    Current Employee · :***** · Software Engineer - Mar 3, 2023",Pros,Good work life balanceGood internal mobility when bored by your team or project,Cons,Little to no growth beyond L5Hard to show impact when products get cancelled all the time,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score4.0,4,2,2Career Growth,4,4Work - Life Balance,2,2Compensation / Benefits,4,4Company Culture,1,1Management,View detailed rating,“Great wlb but that’s all”,Verified User,"Verified User
                    Current Employee · n********* · Software Engineer - Mar 3, 2023",Pros,Was my dream company but with latest firing not sure what to say. Poor leadership,Cons,Pay is lessRandom firingGrowth very slowNot transparent leadership,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,Rating Score4.0,4,3,3Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,3,3Management,View detailed rating,“Generally good.”,Verified User,"Verified User
                    Current Employee · d********* · Software Engineer - Mar 3, 2023",Pros,Very good eng infrastructure and brilliant coworkers. Good work life balance.,Cons,Moves slow. Difficult to exhibit impact and grow in some groups.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
DEBVzUn5,https://www.teamblind.com/company/Google/reviews?page=15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prev,15,13,14,16,17,Next,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score3.0,3,3,3Career Growth,3,3Work - Life Balance,3,3Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,“great work life balance”,Verified User,"Verified User
                    Current Employee · e******** · 3D Designer - Mar 2, 2023",Pros,"great work life balance, great work life balance, great work life balance",Cons,"slow career growth, slow career growth, slow career growth, slow career growth",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score4.0,4,4,4Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,“pretty good”,Verified User,"Verified User
                    Current Employee · g***** · 3D Designer - Mar 2, 2023",Pros,"interesting projects, smart coworkers, decent work life balance, good comp",Cons,"can be pretty slow moving, there's not much transparency in decision making sometimes",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score4.0,4,2,2Career Growth,5,5Work - Life Balance,3,3Compensation / Benefits,5,5Company Culture,5,5Management,View detailed rating,"“Great Work life, great perks”",Verified User,"Verified User
                    Current Employee · Q***** · Network Engineer III - Mar 2, 2023",Pros,"work life, great peers , great benefits , Good food and gym",Cons,"Leas growth, Sometimes you have to pick your problem and solve it, not sure if it aligns",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score4.0,4,3,3Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,3,3Company Culture,5,5Management,View detailed rating,“Overall good experience ”,Verified User,"Verified User
                    Current Employee · o***** · Software Developer - Mar 2, 2023",Pros,You technically have the opportunity to do whatever you want as it’s generally easy to switch teams. You also get to work with very smart people.,Cons,"Culture is of course more aged than start-ups. People aren’t as friendly, more difficult to get help if you’re a new grad. Disconnect between senior leadership and lower levels.",MORE,Helpful (2),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score5.0,5,4,4Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“Still one of the best places to work ”,Verified User,"Verified User
                    Current Employee · w***** · Marketing Manager - Mar 2, 2023",Pros,"Compensation and benefits, food, transportation, insurance are the bestPeople are the smartest and brightest",Cons,"Too many stakeholders, difficult to get things doneVery small area of responsibilities to learn new things",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score5.0,5,5,5Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,5,5Management,View detailed rating,“Just joined”,Verified User,"Verified User
                    Current Employee · f***** · Senior Software Engineer - Mar 2, 2023",Pros,"Benefits are great, team is working on cutting edge technologies that actually shape human health",Cons,Working bad hours because of time zone differences with San Francisco team,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score4.0,4,3,3Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,5,5Management,View detailed rating,“Great work life balance”,Verified User,"Verified User
                    Current Employee · S***** · Customer Engineer - Mar 1, 2023",Pros,"Great benefits , awesome food, and smart people to work with",Cons,Limiting growth opportunity can’t make pivot into more interesting roles,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score4.0,4,4,4Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,3,3Management,View detailed rating,“Good comp & benefits; decent WLB; difficult to drive real impact and too much red tape”,Verified User,"Verified User
                    Current Employee · r********* · Financial Analyst - Mar 1, 2023",Pros,Good comp and benefits Good WLBFriendly peopleOverall good culture,Cons,Unclear path to promoRed tape / bureaucracy Senior management making poor decisions for the company,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score4.0,4,3,3Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,2,2Management,View detailed rating,"“Decent work life balance, bad management”",Verified User,"Verified User
                    Current Employee · i***** · Research Scientist II - Mar 1, 2023",Pros,"Great, smart people, good perks. Culture is non toxic, co workers are respectful.",Cons,Too much bureaucracy and slow to ship. Not customer focused enough.,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score5.0,5,5,5Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,5,5Management,View detailed rating,“Great WLB”,Verified User,"Verified User
                    Current Employee · F******* · Software Engineer - Mar 1, 2023",Pros,Good WLB. Remote opportunities. Because My team is remote first.,Cons,"Nothing I can think of. Given current economic circumstances, Google is still the best option in Canada.",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score5.0,5,4,4Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,5,5Company Culture,4,4Management,View detailed rating,"“Summary：Not the same company like before, but still a good choice to work for.”",Verified User,"Verified User
                    Current Employee · M***** · Software Engineer - Mar 1, 2023",Pros,"Pros： The tech stack and tech quality still remains high across industry. The tools make coding efficient and enjoyable. Due to it's engineer driven culture, technical skills is pretty important for career growth. It's a good place for engineers who is on the front-line that writes code every day. Work life balance is good, which is pretty important to maintain a healthy relation with your work. If the team is right, there are opportunities to learn and gets promoted until certain levels.",Cons,"Cons：The biggest problem is the overall company direction. There are lots of fires going on, including layoffs, cost cutting changes, external competitions, etc. Personally I do agree with most of leadership decisions, like cost cutting, layoffs. However, the lack of long term vision from leadership still worries me a lot. There are lots of opportunities that Google has missed in last 10 years.",MORE,Helpful (2),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score5.0,5,3,3Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,3,3Management,View detailed rating,“Still great ”,Verified User,"Verified User
                    Current Employee · N****** · Sales & Business Development Manager - Mar 1, 2023",Pros,"Lots of people complaining about Google but this place is awesome. Been at FAANG 10 years and this is the best one. Smart people, and great product and they really care for employees",Cons,Lots of smart people and old Googlers take for granted that product is amazing and sells itself. Many people here have never had to hustle. Teams working in silo. Management sometimes makes decisions that are far removed from market reality,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score4.0,4,4,4Career Growth,4,4Work - Life Balance,3,3Compensation / Benefits,5,5Company Culture,4,4Management,View detailed rating,“Great work life balance”,Verified User,"Verified User
                    Current Employee · s******* · Software Developer I - Mar 1, 2023",Pros,Work culture is great at google. Great work life balance,Cons,Compensation and bonus could be better for L3.There will be huge difference in other level compensating if one is lateral hire,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score5.0,5,2,2Career Growth,4,4Work - Life Balance,5,5Compensation / Benefits,2,2Company Culture,4,4Management,View detailed rating,“Best pay and benefits of any company ”,Verified User,"Verified User
                    Former Employee · s***** · Finance Analyst - Mar 1, 2023",Pros,"You will not find another company that will pay you more. It’s also the problem, because you won’t leave and find something equivalent.",Cons,"Career growth, lack of recognition, politics, unfair promotions, too many contractors",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,Reasons for Resignation,"I was part of the layoff affecting 12,000 people in January"
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score4.0,4,3,3Career Growth,5,5Work - Life Balance,3,3Compensation / Benefits,4,4Company Culture,3,3Management,View detailed rating,“Great work life balance ”,Verified User,"Verified User
                    Current Employee · k***** · Software Engineer - Feb 28, 2023",Pros,"Decent compensation, great perks, laid back work environment. Overall really good WLB",Cons,"Slow comp growth, difficult promotion process, lots of bureaucracy. Underleveling at hire is very common.",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score3.0,3,3,3Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,3,3Management,View detailed rating,“Difficult to have an impact”,Verified User,"Verified User
                    Former Employee · K***** · Software Engineer - Feb 28, 2023",Pros,"Perks, meals, smart coworkers, supportive culture, emphasis on engineering quality",Cons,"Too much bureaucracy, difficult promotions, management lost vision and full of corpspeak",MORE,Helpful (2),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,Reasons for Resignation,Laid off along with my entire team at the start of 2023
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score3.0,3,2,2Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,“Cog in a wheel”,Verified User,"Verified User
                    Current Employee · l********* · Software Engineer IV - Feb 28, 2023",Pros,Great WLBNot bad salaryGreat to see how tools works internally,Cons,"Very slow to delevop product and ramp yourself upI don’t found my project exciting, it’s rather dull with almost no growthExecs",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score4.0,4,4,4Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“The most balanced life”,Verified User,"Verified User
                    Current Employee · I***** · Software Engineer - Feb 27, 2023",Pros,Good WLBMobility choiceGreat culture (not so much after layoff),Cons,Slow promoReorg is frequent in some orgsIn its own tech island,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score2.0,2,2,2Career Growth,1,1Work - Life Balance,2,2Compensation / Benefits,1,1Company Culture,1,1Management,View detailed rating,“Management doesn’t have a clue what they’re doing ”,Verified User,"Verified User
                    Former Employee · L***** · Product Manager III - Feb 27, 2023",Pros,Talented colleagues and great products to work on and improve.,Cons,Bad managementProduct team is filled with consulting candidates; no clue about that and why they’re building.,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,Reasons for Resignation,Toxic culture and secrecy at management level was a major problem.
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score2.0,2,2,2Career Growth,4,4Work - Life Balance,2,2Compensation / Benefits,4,4Company Culture,3,3Management,View detailed rating,“good work life balance but weak pay and gatekeeping for promo”,Verified User,"Verified User
                    Current Employee · V***** · Software Engineer - Feb 27, 2023",Pros,"good work life balance, does not have to crunch or work hard",Cons,your promotion depends on your manager and team members,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score3.0,3,1,1Career Growth,5,5Work - Life Balance,2,2Compensation / Benefits,2,2Company Culture,1,1Management,View detailed rating,“GOAT to Mid in less than a decade”,Verified User,"Verified User
                    Current Employee · C********* · Software Engineer - Feb 27, 2023",Pros,"- better WLB (when compared to Amzn or Meta)- great if you enjoy doc, process, consensus culture- better pay (when compared to Msft, AAPL, etc)- innovative research",Cons,"- too big, too slow- “googleyness” veneer is slowly peeling away- WLB is not as good as ppl think- pay is not industry leading (especially for tenured folks after their cliffs)- abysmal product strategies (we like ads)",MORE,Helpful (2),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score5.0,5,4,4Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,5,5Company Culture,3,3Management,View detailed rating,"“Great work life balance, lots of things to learn and there are so many awesome engineers around you. ”",Verified User,"Verified User
                    Current Employee · t******** · Software Engineer III - Feb 27, 2023",Pros,It depends on your team but most team have decent WLB,Cons,There are so many levels on the ladder and career progress is difficult since there are so many talented people around you,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score3.0,3,3,3Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,2,2Management,View detailed rating,“Great wlb and coworkers”,Verified User,"Verified User
                    Current Employee · M***** · Software Engineer III - Feb 26, 2023",Pros,Love the coworkers and I've had some good managers. Good wlb and the compensation used to be good,Cons,Way too much politics if you want to get ahead and it's killing the company,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
WuCNfq6k,https://www.teamblind.com/company/Google/reviews?page=16,,,,Rating Score3.0,3,3,3Career Growth,4,4Work - Life Balance,3,3Compensation / Benefits,4,4Company Culture,1,1Management,View detailed rating,“bottom-up company with disjoint strategy and culture.”,Verified User,"Verified User
                    Current Employee · t******* · Produce Manager - Feb 26, 2023",Pros,you are surrounded by some of the smartest and most supportive peers. Good WLB.,Cons,"But mid-level management to senior leadership have no idea how to run a larger org. Disjoint org level goal and strategy, execution is a nightmare. Many org will bring in high-ranking sr leadership from other org under totally unrelated domain. Those new-to-the-org director/VP can destroy an org/ a product in no time.",MORE,Helpful (2),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
